2022-03-22 17:29:24,476 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-03-22 17:29:24,962 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-03-22 17:29:24,962 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-03-22 17:29:24,962 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-03-22 17:29:24,993 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-03-22 17:29:24,993 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-03-22 17:29:24,993 INFO  SwAddin.cs: 201 - Setting up command manager
2022-03-22 17:29:24,993 INFO  SwAddin.cs: 204 - Adding command manager
2022-03-22 17:29:25,024 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-03-22 17:29:25,024 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-03-22 17:29:25,024 INFO  SwAddin.cs: 210 - Adding event handlers
2022-03-22 17:29:25,209 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-03-22 17:30:00,058 INFO  SwAddin.cs: 294 - Assembly export called for file urdf_arm
2022-03-22 17:30:02,767 INFO  SwAddin.cs: 313 - Saving assembly
2022-03-22 17:30:03,369 INFO  SwAddin.cs: 316 - Opening property manager
2022-03-22 17:30:03,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf_arm
2022-03-22 17:30:03,601 INFO  ExportHelperExtension.cs: 1136 - Found 39 in urdf_arm
2022-03-22 17:30:03,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in urdf_arm
2022-03-22 17:30:03,601 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 17:30:03,601 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 17:30:03,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2022-03-22 17:30:03,617 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2022-03-22 17:30:03,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2022-03-22 17:30:03,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-2
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link_3-2
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-2
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_gripper-1
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1136 - Found 25 in left_gripper-1
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_gripper-1
2022-03-22 17:30:03,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from right_gripper-1
2022-03-22 17:30:03,648 INFO  ExportHelperExtension.cs: 1136 - Found 25 in right_gripper-1
2022-03-22 17:30:03,663 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in right_gripper-1
2022-03-22 17:30:03,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2022-03-22 17:30:03,670 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link_2-1
2022-03-22 17:30:03,670 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2022-03-22 17:30:03,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2022-03-22 17:30:03,670 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-1
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from urdf_arm
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1136 - Found 39 in urdf_arm
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in urdf_arm
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 17:30:03,686 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2022-03-22 17:30:03,717 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2022-03-22 17:30:03,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2022-03-22 17:30:03,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-2
2022-03-22 17:30:03,717 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link_3-2
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-2
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1136 - Found 25 in left_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from right_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1136 - Found 25 in right_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in right_gripper-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link_2-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2022-03-22 17:30:03,732 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-1
2022-03-22 17:30:03,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2022-03-22 17:30:04,134 INFO  SwAddin.cs: 339 - Loading config tree
2022-03-22 17:30:04,134 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-03-22 17:30:04,149 INFO  SwAddin.cs: 344 - Showing property manager
2022-03-22 17:30:27,444 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:30:39,977 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:31:20,099 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:31:49,666 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:31:58,881 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:32:06,552 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:32:28,710 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-03-22 17:32:29,217 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 17:33:21,458 INFO  SwAddin.cs: 294 - Assembly export called for file urdf_arm
2022-03-22 17:33:21,458 INFO  SwAddin.cs: 299 - Save is required
2022-03-22 17:33:21,458 INFO  SwAddin.cs: 313 - Saving assembly
2022-03-22 17:33:22,276 INFO  SwAddin.cs: 316 - Opening property manager
2022-03-22 17:33:22,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf_arm
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1136 - Found 39 in urdf_arm
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in urdf_arm
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2022-03-22 17:33:22,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-2
